TYPE=CAN-TRACE-ASCII V=2,0 MANREV=5,162 MANID=128 TTS=0,000001 COLS=9 RECCNT=5500 NEXTREC=1033 DATAFORMAT=I386 TRACETYPE=NET DISPLAYCFG=7 RINGBUFIDX=39 FIRSTREC=39 LASTREC=1032 
Recordindex	Network[Index]	Time	Type	Node	Network-Id	Frame-data	Parameter-Id	Description	Value
659	PLK[0]	4055,536060	WR_RSP	12	1001331	26042E3030302D31010E 00 00	1062	CMD_RD_BLOCK_ABORT
660	PLK[0]	4055,536069	MAN_INF	12	1006012	C3FF0500000000000000 00 00	65475	ACOPOS_ID	5
661	PLK[0]	4055,536069	MAN_INF	12	1006012	C2FF0100000000000000 00 00	65474	ACOPOS_ID_NR	1
662	PLK[0]	4055,536070	MAN_INF	12	1006012	B8FF0100000000000000 00 00	65464	ACOPOS_TYP	1
663	PLK[0]	4055,536071	MAN_INF	12	1006012	B2FF4141313300000000 00 00	65458	HW_PRODUCT_CODE	AA13
664	PLK[0]	4055,536071	MAN_INF	12	1006012	B1FF4B30000000000000 00 00	65457	HW_REVISION	K0
665	PLK[0]	4055,536072	MAN_INF	12	1006012	7EFF3842564930300000 00 00	65406	MODEL_NUMBER	8BVI00
666	PLK[0]	4055,536073	MAN_INF	12	1006012	7EFF3535484344530000 00 00	65406	MODEL_NUMBER	55HCDS
667	PLK[0]	4055,536074	MAN_INF	12	1006012	7EFF2E3030302D310000 00 00	65406	MODEL_NUMBER	,000-1
668	PLK[0]	4055,542072	MAN_INF	12	1006012	B4FF0100000000000000 00 00	65460	ACOPOS_SUB_SLOT	1
669	PLK[0]	4055,542074	WR_REQ	12	1001330	0028020000000000010F 00 00	10240	EPROM_ID+0	2
670	PLK[0]	4055,548062	WR_RSP	12	1001331	00282E3030302D31010F 00 00	10240	EPROM_ID+0
671	PLK[0]	4055,548063	RD_REQ	12	1001332	28280200000000000010 00 00	10280	EPROM_PRODUCT_TYPE+0
672	PLK[0]	4055,554060	RD_RSP	12	1001333	2828780000002D310010 00 00	10280	EPROM_PRODUCT_TYPE+0	120
673	PLK[0]	4055,554061	RD_REQ	12	1001332	40280200000000000011 00 00	10304	EPROM_STAT+0
674	PLK[0]	4055,560070	RD_RSP	12	1001333	4028000000002D310011 00 00	10304	EPROM_STAT+0	0
675	PLK[0]	4055,566061	MAN_INF	12	1006012	B4FF0200000000000000 00 00	65460	ACOPOS_SUB_SLOT	2
676	PLK[0]	4055,566063	WR_REQ	12	1001330	00280300000000000112 00 00	10240	EPROM_ID+0	3
677	PLK[0]	4055,572061	WR_RSP	12	1001331	0028000000002D310112 00 00	10240	EPROM_ID+0
678	PLK[0]	4055,572062	RD_REQ	12	1001332	28280300000000000013 00 00	10280	EPROM_PRODUCT_TYPE+0
679	PLK[0]	4055,578061	RD_RSP	12	1001333	2828780000002D310013 00 00	10280	EPROM_PRODUCT_TYPE+0	120
680	PLK[0]	4055,578063	RD_REQ	12	1001332	40280300000000000014 00 00	10304	EPROM_STAT+0
681	PLK[0]	4055,584069	RD_RSP	12	1001333	4028000000002D310014 00 00	10304	EPROM_STAT+0	0
682	PLK[0]	4055,590072	RD_REQ	12	1001332	0B060300000000000015 01 00	1547	MOTOR_HWINFO_DATA
683	PLK[0]	4055,596059	RD_RSP	12	1001333	0B06300000002D310015 01 00	1547	MOTOR_HWINFO_DATA	48
684	PLK[0]	4055,596060	RD_REQ	12	1001332	24040300000000000016 01 00	1060	RD_BLOCK_SEGM
685	PLK[0]	4055,602069	RD_RSP	12	1001333	24040000000000000016 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
686	PLK[0]	4055,602070	RD_REQ	12	1001332	24040300000000000017 01 00	1060	RD_BLOCK_SEGM
687	PLK[0]	4055,608062	RD_RSP	12	1001333	24040000000000000017 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
688	PLK[0]	4055,608064	RD_REQ	12	1001332	24040300000000000018 01 00	1060	RD_BLOCK_SEGM
689	PLK[0]	4055,614074	RD_RSP	12	1001333	24040000000000000018 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
690	PLK[0]	4055,614075	RD_REQ	12	1001332	24040300000000000019 01 00	1060	RD_BLOCK_SEGM
691	PLK[0]	4055,620074	RD_RSP	12	1001333	24040000000000000019 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
692	PLK[0]	4055,620075	RD_REQ	12	1001332	2404030000000000001A 01 00	1060	RD_BLOCK_SEGM
693	PLK[0]	4055,626060	RD_RSP	12	1001333	2404000000000000001A 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
694	PLK[0]	4055,626062	RD_REQ	12	1001332	2404030000000000001B 01 00	1060	RD_BLOCK_SEGM
695	PLK[0]	4055,632064	RD_RSP	12	1001333	2404000000000000001B 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
696	PLK[0]	4055,632065	RD_REQ	12	1001332	2404030000000000001C 01 00	1060	RD_BLOCK_SEGM
697	PLK[0]	4055,638063	RD_RSP	12	1001333	2404000000000000001C 01 00	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
698	PLK[0]	4055,638064	RD_REQ	12	1001332	2504030000000000001D 01 00	1061	RD_BLOCK_LAST_SEGM
699	PLK[0]	4055,644063	RD_RSP	12	1001333	2504000000000000001D 01 00	1061	RD_BLOCK_LAST_SEGM	00 00 00 00 00 00
700	PLK[0]	4055,650083	RD_REQ	12	1001332	0B06E02E000000000002 01 01	1547	MOTOR_HWINFO_DATA
701	PLK[0]	4055,656061	RD_RSP	12	1001333	0B063000000000000002 01 01	1547	MOTOR_HWINFO_DATA	48
702	PLK[0]	4055,656063	RD_REQ	12	1001332	2404E02E000000000003 01 01	1060	RD_BLOCK_SEGM
703	PLK[0]	4055,662064	RD_RSP	12	1001333	24040000000000000003 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
704	PLK[0]	4055,662066	RD_REQ	12	1001332	2404E02E000000000004 01 01	1060	RD_BLOCK_SEGM
705	PLK[0]	4055,668062	RD_RSP	12	1001333	24040000000000000004 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
706	PLK[0]	4055,668064	RD_REQ	12	1001332	2404E02E000000000005 01 01	1060	RD_BLOCK_SEGM
707	PLK[0]	4055,674060	RD_RSP	12	1001333	24040000000000000005 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
708	PLK[0]	4055,674062	RD_REQ	12	1001332	2404E02E000000000006 01 01	1060	RD_BLOCK_SEGM
709	PLK[0]	4055,680069	RD_RSP	12	1001333	24040000000000000006 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
710	PLK[0]	4055,680070	RD_REQ	12	1001332	2404E02E000000000007 01 01	1060	RD_BLOCK_SEGM
711	PLK[0]	4055,686062	RD_RSP	12	1001333	24040000000000000007 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
712	PLK[0]	4055,686063	RD_REQ	12	1001332	2404E02E000000000008 01 01	1060	RD_BLOCK_SEGM
713	PLK[0]	4055,692063	RD_RSP	12	1001333	24040000000000000008 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
714	PLK[0]	4055,692064	RD_REQ	12	1001332	2404E02E000000000009 01 01	1060	RD_BLOCK_SEGM
715	PLK[0]	4055,698063	RD_RSP	12	1001333	24040000000000000009 01 01	1060	RD_BLOCK_SEGM	00 00 00 00 00 00
716	PLK[0]	4055,698064	RD_REQ	12	1001332	2504E02E00000000000A 01 01	1061	RD_BLOCK_LAST_SEGM
717	PLK[0]	4055,704063	RD_RSP	12	1001333	2504000000000000000A 01 01	1061	RD_BLOCK_LAST_SEGM	00 00 00 00 00 00
718	PLK[0]	4055,716061	MAN_INF	12	1006012	92FF5802000000000000 00 00	65426	CommunicationState	600
719	PLK[0]	4055,716062	STATE	12	1000265	B3001800100000000000 03 00	179	STATUS_CYCLIC_BITS	00000000 00010000 00000000 00011000
720	PLK[0]	4055,716063	STATE	12	1000265	B3001800100000000000 03 01	179	STATUS_CYCLIC_BITS	00000000 00010000 00000000 00011000
721	PLK[0]	4055,770151	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
722	PLK[0]	4055,770158	WR_REQ	12	1001330	E800000000000000011E 01 00	232	CYCLIC_TODRV_PAR_INDEX	0
723	PLK[0]	4055,770182	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
724	PLK[0]	4055,770185	WR_REQ	12	1001330	E800002E00000000010B 01 01	232	CYCLIC_TODRV_PAR_INDEX	0
725	PLK[0]	4055,776069	WR_RSP	12	1001331	E800000000000000011E 01 00	232	CYCLIC_TODRV_PAR_INDEX
726	PLK[0]	4055,776071	WR_REQ	12	1001330	CF00EA0000000000011F 01 00	207	CYCLIC_TODRV_PARID	234
727	PLK[0]	4055,776073	WR_RSP	12	1001331	E800000000000000010B 01 01	232	CYCLIC_TODRV_PAR_INDEX
728	PLK[0]	4055,776074	WR_REQ	12	1001330	CF00EA0000000000010C 01 01	207	CYCLIC_TODRV_PARID	234
729	PLK[0]	4055,782085	WR_RSP	12	1001331	CF00000000000000011F 01 00	207	CYCLIC_TODRV_PARID
730	PLK[0]	4055,782088	WR_RSP	12	1001331	CF00000000000000010C 01 01	207	CYCLIC_TODRV_PARID
731	PLK[0]	4055,806144	MAN_INF	12	1006012	96FF0B00000000000000 01 00	65430	McAcpDrv	11
732	PLK[0]	4055,806150	WR_REQ	12	1001330	E401F502000000000120 01 00	484	MA1_CYCLIC_SEND	757
733	PLK[0]	4055,812064	WR_RSP	12	1001331	E4010000000000000120 01 00	484	MA1_CYCLIC_SEND
734	PLK[0]	4055,836138	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
735	PLK[0]	4055,836144	WR_REQ	12	1001330	E4010000000000000121 01 00	484	MA1_CYCLIC_SEND	0
736	PLK[0]	4055,842076	WR_RSP	12	1001331	E4010000000000000121 01 00	484	MA1_CYCLIC_SEND
737	PLK[0]	4055,854153	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
738	PLK[0]	4055,854159	WR_REQ	12	1001330	6100040000000000010D 01 01	97	ENCOD_TYPE	4
739	PLK[0]	4055,860070	WR_RSP	12	1001331	6100000000000000010D 01 01	97	ENCOD_TYPE
740	PLK[0]	4055,860152	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
741	PLK[0]	4055,860156	WR_REQ	12	1001330	61000400000000000122 01 00	97	ENCOD_TYPE	4
742	PLK[0]	4055,866084	WR_RSP	12	1001331	61000000000000000122 01 00	97	ENCOD_TYPE
743	PLK[0]	4055,872065	RD_REQ	12	1001332	B200040000000000000E 01 01	178	STATUS_BITS
744	PLK[0]	4055,872065	RD_RSP	12	1001333	B200010000000000000E 01 01	178	STATUS_BITS	00000000 00000000 00000000 00000001
745	PLK[0]	4055,878068	RD_REQ	12	1001332	B2000400000000000023 01 00	178	STATUS_BITS
746	PLK[0]	4055,878068	RD_RSP	12	1001333	B2000100000000000023 01 00	178	STATUS_BITS	00000000 00000000 00000000 00000001
747	PLK[0]	4055,908154	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
748	PLK[0]	4055,908160	WR_REQ	12	1001330	2C01000096430000010F 01 01	300	UDC_DETECTION	300
749	PLK[0]	4055,914069	WR_RSP	12	1001331	2C01010000000000010F 01 01	300	UDC_DETECTION
750	PLK[0]	4055,914160	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
751	PLK[0]	4055,914180	WR_REQ	12	1001330	2C010000964300000124 01 00	300	UDC_DETECTION	300
752	PLK[0]	4055,920070	WR_RSP	12	1001331	2C010100000000000124 01 00	300	UDC_DETECTION
753	PLK[0]	4055,920151	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
754	PLK[0]	4055,920156	WR_REQ	12	1001330	77000024F44700000110 01 01	119	AXLIM_V_POS	125000
755	PLK[0]	4055,926064	WR_RSP	12	1001331	77000100000000000110 01 01	119	AXLIM_V_POS
756	PLK[0]	4055,926066	WR_REQ	12	1001330	78000024F44700000111 01 01	120	AXLIM_V_NEG	125000
757	PLK[0]	4055,926148	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
758	PLK[0]	4055,926153	WR_REQ	12	1001330	770000007A4500000125 01 00	119	AXLIM_V_POS	4000
759	PLK[0]	4055,932062	WR_RSP	12	1001331	77000100000000000125 01 00	119	AXLIM_V_POS
760	PLK[0]	4055,932063	WR_REQ	12	1001330	780000007A4500000126 01 00	120	AXLIM_V_NEG	4000
761	PLK[0]	4055,932065	WR_RSP	12	1001331	78000100000000000111 01 01	120	AXLIM_V_NEG
762	PLK[0]	4055,932066	WR_REQ	12	1001330	79000050C34700000112 01 01	121	AXLIM_A1_POS	100000
763	PLK[0]	4055,938063	WR_RSP	12	1001331	78000100000000000126 01 00	120	AXLIM_V_NEG
764	PLK[0]	4055,938065	WR_REQ	12	1001330	79000000FA4400000127 01 00	121	AXLIM_A1_POS	2000
765	PLK[0]	4055,938067	WR_RSP	12	1001331	79000100000000000112 01 01	121	AXLIM_A1_POS
766	PLK[0]	4055,938068	WR_REQ	12	1001330	7A000024744800000113 01 01	122	AXLIM_A2_POS	250000
767	PLK[0]	4055,944064	WR_RSP	12	1001331	79000100000000000127 01 00	121	AXLIM_A1_POS
768	PLK[0]	4055,944066	WR_REQ	12	1001330	7A0000C05A4600000128 01 00	122	AXLIM_A2_POS	14000
769	PLK[0]	4055,944068	WR_RSP	12	1001331	7A000100000000000113 01 01	122	AXLIM_A2_POS
770	PLK[0]	4055,944069	WR_REQ	12	1001330	7B000050C34700000114 01 01	123	AXLIM_A1_NEG	100000
771	PLK[0]	4055,950075	WR_RSP	12	1001331	7A000100000000000128 01 00	122	AXLIM_A2_POS
772	PLK[0]	4055,950077	WR_REQ	12	1001330	7B000000FA4400000129 01 00	123	AXLIM_A1_NEG	2000
773	PLK[0]	4055,950079	WR_RSP	12	1001331	7B000100000000000114 01 01	123	AXLIM_A1_NEG
774	PLK[0]	4055,950080	WR_REQ	12	1001330	7C000024744800000115 01 01	124	AXLIM_A2_NEG	250000
775	PLK[0]	4055,956063	WR_RSP	12	1001331	7B000100000000000129 01 00	123	AXLIM_A1_NEG
776	PLK[0]	4055,956065	WR_REQ	12	1001330	7C0000C05A460000012A 01 00	124	AXLIM_A2_NEG	14000
777	PLK[0]	4055,956067	WR_RSP	12	1001331	7C000100000000000115 01 01	124	AXLIM_A2_NEG
778	PLK[0]	4055,956068	WR_REQ	12	1001330	7E0040E1330000000116 01 01	126	AXLIM_POS_SW_END	3400000
779	PLK[0]	4055,962066	WR_RSP	12	1001331	7C00010000000000012A 01 00	124	AXLIM_A2_NEG
780	PLK[0]	4055,962068	WR_REQ	12	1001330	7E00FFFFFF7F0000012B 01 00	126	AXLIM_POS_SW_END	2147483647
781	PLK[0]	4055,962071	WR_RSP	12	1001331	7E000100000000000116 01 01	126	AXLIM_POS_SW_END
782	PLK[0]	4055,962072	WR_REQ	12	1001330	7F006842000000000117 01 01	127	AXLIM_NEG_SW_END	17000
783	PLK[0]	4055,968080	WR_RSP	12	1001331	7E00010000000000012B 01 00	126	AXLIM_POS_SW_END
784	PLK[0]	4055,968081	WR_REQ	12	1001330	7F00000000800000012C 01 00	127	AXLIM_NEG_SW_END	-2147483648
785	PLK[0]	4055,968084	WR_RSP	12	1001331	7F000100000000000117 01 01	127	AXLIM_NEG_SW_END
786	PLK[0]	4055,974066	WR_RSP	12	1001331	7F00010000000000012C 01 00	127	AXLIM_NEG_SW_END
787	PLK[0]	4055,974156	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
788	PLK[0]	4055,974161	WR_REQ	12	1001330	620000007A4400000118 01 01	98	AXLIM_DS_STOP	1000
789	PLK[0]	4055,980074	WR_RSP	12	1001331	62000100000000000118 01 01	98	AXLIM_DS_STOP
790	PLK[0]	4055,980076	WR_REQ	12	1001330	8B040200000000000119 01 01	1163	AXLIM_DV_STOP_MODE	2
791	PLK[0]	4055,980154	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
792	PLK[0]	4055,980159	WR_REQ	12	1001330	62000000C8420000012D 01 00	98	AXLIM_DS_STOP	100
793	PLK[0]	4055,986064	WR_RSP	12	1001331	6200010000000000012D 01 00	98	AXLIM_DS_STOP
794	PLK[0]	4055,986065	WR_REQ	12	1001330	8B04020000000000012E 01 00	1163	AXLIM_DV_STOP_MODE	2
795	PLK[0]	4055,986068	WR_RSP	12	1001331	8B040100000000000119 01 01	1163	AXLIM_DV_STOP_MODE
796	PLK[0]	4055,992075	WR_RSP	12	1001331	8B04010000000000012E 01 00	1163	AXLIM_DV_STOP_MODE
797	PLK[0]	4055,992157	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
798	PLK[0]	4055,992161	WR_REQ	12	1001330	7D00000000000000011A 01 01	125	AXLIM_T_JOLT	0
799	PLK[0]	4055,998062	WR_RSP	12	1001331	7D00010000000000011A 01 01	125	AXLIM_T_JOLT
800	PLK[0]	4055,998141	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
801	PLK[0]	4055,998146	WR_REQ	12	1001330	7D00000000000000012F 01 00	125	AXLIM_T_JOLT	0
802	PLK[0]	4056,004067	WR_RSP	12	1001331	7D00010000000000012F 01 00	125	AXLIM_T_JOLT
803	PLK[0]	4056,004180	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
804	PLK[0]	4056,004184	WR_REQ	12	1001330	7105000000000000011B 01 01	1393	FFCTRL_MODE	0
805	PLK[0]	4056,010078	WR_RSP	12	1001331	7105010000000000011B 01 01	1393	FFCTRL_MODE
806	PLK[0]	4056,010080	WR_REQ	12	1001330	4801010000000000011C 01 01	328	CONTROLLER_MODE	1
807	PLK[0]	4056,010186	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
808	PLK[0]	4056,010191	WR_REQ	12	1001330	71050000000000000130 01 00	1393	FFCTRL_MODE	0
809	PLK[0]	4056,016058	WR_RSP	12	1001331	71050100000000000130 01 00	1393	FFCTRL_MODE
810	PLK[0]	4056,016059	WR_REQ	12	1001330	48010100000000000131 01 00	328	CONTROLLER_MODE	1
811	PLK[0]	4056,016062	WR_RSP	12	1001331	4801010000000000011C 01 01	328	CONTROLLER_MODE
812	PLK[0]	4056,016063	WR_REQ	12	1001330	6400000048420000011D 01 01	100	POS_CTRL_KV	50
813	PLK[0]	4056,022069	WR_RSP	12	1001331	48010100000000000131 01 00	328	CONTROLLER_MODE
814	PLK[0]	4056,022071	WR_REQ	12	1001330	64000000484200000132 01 00	100	POS_CTRL_KV	50
815	PLK[0]	4056,022073	WR_RSP	12	1001331	6400010000000000011D 01 01	100	POS_CTRL_KV
816	PLK[0]	4056,022074	WR_REQ	12	1001330	6500000000000000011E 01 01	101	POS_CTRL_TN	0
817	PLK[0]	4056,028080	WR_RSP	12	1001331	64000100000000000132 01 00	100	POS_CTRL_KV
818	PLK[0]	4056,028082	WR_REQ	12	1001330	65000000000000000133 01 00	101	POS_CTRL_TN	0
819	PLK[0]	4056,028084	WR_RSP	12	1001331	6500010000000000011E 01 01	101	POS_CTRL_TN
820	PLK[0]	4056,028085	WR_REQ	12	1001330	6900CAF249710000011F 01 01	105	POS_CTRL_I_MAX	1e+30
821	PLK[0]	4056,034065	WR_RSP	12	1001331	65000100000000000133 01 00	101	POS_CTRL_TN
822	PLK[0]	4056,034067	WR_REQ	12	1001330	6900CAF2497100000134 01 00	105	POS_CTRL_I_MAX	1e+30
823	PLK[0]	4056,034069	WR_RSP	12	1001331	6900010000000000011F 01 01	105	POS_CTRL_I_MAX
824	PLK[0]	4056,034070	WR_REQ	12	1001330	670017B7D13900000120 01 01	103	POS_CTRL_T_TOTAL	0,0004
825	PLK[0]	4056,040071	WR_RSP	12	1001331	69000100000000000134 01 00	105	POS_CTRL_I_MAX
826	PLK[0]	4056,040073	WR_REQ	12	1001330	670017B7D13900000135 01 00	103	POS_CTRL_T_TOTAL	0,0004
827	PLK[0]	4056,040075	WR_RSP	12	1001331	67000100000000000120 01 01	103	POS_CTRL_T_TOTAL
828	PLK[0]	4056,040076	WR_REQ	12	1001330	660017B7D13900000121 01 01	102	POS_CTRL_T_PREDICT	0,0004
829	PLK[0]	4056,046062	WR_RSP	12	1001331	67000100000000000135 01 00	103	POS_CTRL_T_TOTAL
830	PLK[0]	4056,046064	WR_REQ	12	1001330	660017B7D13900000136 01 00	102	POS_CTRL_T_PREDICT	0,0004
831	PLK[0]	4056,046066	WR_RSP	12	1001331	66000100000000000121 01 01	102	POS_CTRL_T_PREDICT
832	PLK[0]	4056,046067	WR_REQ	12	1001330	FD000000004000000122 01 01	253	SCTRL_KV	2
833	PLK[0]	4056,052065	WR_RSP	12	1001331	66000100000000000136 01 00	102	POS_CTRL_T_PREDICT
834	PLK[0]	4056,052067	WR_REQ	12	1001330	FD000000004000000137 01 00	253	SCTRL_KV	2
835	PLK[0]	4056,052069	WR_RSP	12	1001331	FD000100000000000122 01 01	253	SCTRL_KV
836	PLK[0]	4056,052070	WR_REQ	12	1001330	FF000000000000000123 01 01	255	SCTRL_TN	0
837	PLK[0]	4056,058063	WR_RSP	12	1001331	FD000100000000000137 01 00	253	SCTRL_KV
838	PLK[0]	4056,058065	WR_REQ	12	1001330	FF000000000000000138 01 00	255	SCTRL_TN	0
839	PLK[0]	4056,058067	WR_RSP	12	1001331	FF000100000000000123 01 01	255	SCTRL_TN
840	PLK[0]	4056,058068	WR_REQ	12	1001330	1B010000000000000124 01 01	283	SCTRL_TI_FIL	0
841	PLK[0]	4056,064067	WR_RSP	12	1001331	FF000100000000000138 01 00	255	SCTRL_TN
842	PLK[0]	4056,064069	WR_REQ	12	1001330	1B010000000000000139 01 00	283	SCTRL_TI_FIL	0
843	PLK[0]	4056,064071	WR_RSP	12	1001331	1B010100000000000124 01 01	283	SCTRL_TI_FIL
844	PLK[0]	4056,064072	WR_REQ	12	1001330	5E060000000000000125 01 01	1630	FBCTRL_MODE	0
845	PLK[0]	4056,070071	WR_RSP	12	1001331	1B010100000000000139 01 00	283	SCTRL_TI_FIL
846	PLK[0]	4056,070072	WR_REQ	12	1001330	5E06000000000000013A 01 00	1630	FBCTRL_MODE	0
847	PLK[0]	4056,070075	WR_RSP	12	1001331	5E060100000000000125 01 01	1630	FBCTRL_MODE
848	PLK[0]	4056,070076	WR_REQ	12	1001330	06040000000000000126 01 01	1030	ISQ_FILTER1_TYPE	0
849	PLK[0]	4056,076081	WR_RSP	12	1001331	5E06010000000000013A 01 00	1630	FBCTRL_MODE
850	PLK[0]	4056,076083	WR_REQ	12	1001330	0604000000000000013B 01 00	1030	ISQ_FILTER1_TYPE	0
851	PLK[0]	4056,076085	WR_RSP	12	1001331	06040100000000000126 01 01	1030	ISQ_FILTER1_TYPE
852	PLK[0]	4056,076086	WR_REQ	12	1001330	07040000000000000127 01 01	1031	ISQ_FILTER2_TYPE	0
853	PLK[0]	4056,082069	WR_RSP	12	1001331	0604010000000000013B 01 00	1030	ISQ_FILTER1_TYPE
854	PLK[0]	4056,082071	WR_REQ	12	1001330	0704000000000000013C 01 00	1031	ISQ_FILTER2_TYPE	0
855	PLK[0]	4056,082073	WR_RSP	12	1001331	07040100000000000127 01 01	1031	ISQ_FILTER2_TYPE
856	PLK[0]	4056,082074	WR_REQ	12	1001330	08040000000000000128 01 01	1032	ISQ_FILTER3_TYPE	0
857	PLK[0]	4056,088065	WR_RSP	12	1001331	0704010000000000013C 01 00	1031	ISQ_FILTER2_TYPE
858	PLK[0]	4056,088067	WR_REQ	12	1001330	0804000000000000013D 01 00	1032	ISQ_FILTER3_TYPE	0
859	PLK[0]	4056,088069	WR_RSP	12	1001331	08040100000000000128 01 01	1032	ISQ_FILTER3_TYPE
860	PLK[0]	4056,094065	WR_RSP	12	1001331	0804010000000000013D 01 00	1032	ISQ_FILTER3_TYPE
861	PLK[0]	4056,094153	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
862	PLK[0]	4056,094158	WR_REQ	12	1001330	A002FF00000000000129 01 01	672	VCTRL_ENCOD_COUNT_DIR	255
863	PLK[0]	4056,100073	WR_RSP	12	1001331	A0020100000000000129 01 01	672	VCTRL_ENCOD_COUNT_DIR
864	PLK[0]	4056,100147	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
865	PLK[0]	4056,100151	WR_REQ	12	1001330	A002000000000000013E 01 00	672	VCTRL_ENCOD_COUNT_DIR	0
866	PLK[0]	4056,106072	WR_RSP	12	1001331	A002010000000000013E 01 00	672	VCTRL_ENCOD_COUNT_DIR
867	PLK[0]	4056,106177	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
868	PLK[0]	4056,106182	WR_REQ	12	1001330	A102D81300000000012A 01 01	673	VCTRL_SCALE_LOAD_UNITS	5080
869	PLK[0]	4056,112063	WR_RSP	12	1001331	A102010000000000012A 01 01	673	VCTRL_SCALE_LOAD_UNITS
870	PLK[0]	4056,112065	WR_REQ	12	1001330	A202010000000000012B 01 01	674	VCTRL_SCALE_LOAD_MOTREV	1
871	PLK[0]	4056,112140	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
872	PLK[0]	4056,112144	WR_REQ	12	1001330	A102640000000000013F 01 00	673	VCTRL_SCALE_LOAD_UNITS	100
873	PLK[0]	4056,118065	WR_RSP	12	1001331	A102010000000000013F 01 00	673	VCTRL_SCALE_LOAD_UNITS
874	PLK[0]	4056,118067	WR_REQ	12	1001330	A2020300000000000140 01 00	674	VCTRL_SCALE_LOAD_MOTREV	3
875	PLK[0]	4056,118069	WR_RSP	12	1001331	A202010000000000012B 01 01	674	VCTRL_SCALE_LOAD_MOTREV
876	PLK[0]	4056,124085	WR_RSP	12	1001331	A2020100000000000140 01 00	674	VCTRL_SCALE_LOAD_MOTREV
877	PLK[0]	4056,124187	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
878	PLK[0]	4056,124191	WR_REQ	12	1001330	A904140000000000012C 01 01	1193	QUICKSTOP_DECEL_RAMP	20
879	PLK[0]	4056,130070	WR_RSP	12	1001331	A904010000000000012C 01 01	1193	QUICKSTOP_DECEL_RAMP
880	PLK[0]	4056,130072	WR_REQ	12	1001330	C500140000000000012D 01 01	197	STOP_ERR_DECEL_RAMP	20
881	PLK[0]	4056,130151	MAN_INF	12	1006012	96FF0300000000000000 01 00	65430	McAcpDrv	3
882	PLK[0]	4056,130155	WR_REQ	12	1001330	A9041400000000000141 01 00	1193	QUICKSTOP_DECEL_RAMP	20
883	PLK[0]	4056,136063	WR_RSP	12	1001331	A9040100000000000141 01 00	1193	QUICKSTOP_DECEL_RAMP
884	PLK[0]	4056,136065	WR_REQ	12	1001330	C5001400000000000142 01 00	197	STOP_ERR_DECEL_RAMP	20
885	PLK[0]	4056,136067	WR_RSP	12	1001331	C500010000000000012D 01 01	197	STOP_ERR_DECEL_RAMP
886	PLK[0]	4056,142065	WR_RSP	12	1001331	C5000100000000000142 01 00	197	STOP_ERR_DECEL_RAMP
887	PLK[0]	4056,142157	MAN_INF	12	1006012	96FF0300000000000000 01 01	65430	McAcpDrv	3
888	PLK[0]	4056,142162	WR_REQ	12	1001330	BA00190000000000012E 01 01	186	DIG_IN_ACTIVE_LEVEL	00011001
889	PLK[0]	4056,148067	WR_RSP	12	1001331	BA00010000000000012E 01 01	186	DIG_IN_ACTIVE_LEVEL
